id,question
23644,Do you have any recommendations for buying oysters in France?
36434,How can I compensate?
36434,What does compensating involve?
36434,Are there any specific ways to compensate?
36434,Why is compensation important?
36434,Can you give me examples of how to compensate?
13357,How often can I eat nut formula according to the book?
13357,How many times a week should I consume nut formula?
13357,What is recommended frequency for nut formula consumption based on the book?
13357,What is the suggested limit for eating nut formula in a week?
13357,"According to the book, how often should I include nut formula in my diet?"
33968,How long does cheese usually last in the fridge?
33968,Why is it unbearable for me to eat cheese at room temperature?
33968,Can I still use fish with bones in a food processor?
33968,Are there any users in Budapest?
33968,Why are defense chemicals present in vegetables?
44489,How do you make cultured butter using skim cream from milk?
44489,What is the process of separating the cream to make butter?
44489,Can you explain how to obtain cream from milk for making butter?
44489,Do you have any tips on how to properly separate the cream for butter making?
44489,What are the steps involved in making butter from skim cream?
47499,Do you drink the fiber or waste half of your juice?
47499,What do you think of this butter? Does it not feel like fiber?
47499,How do you strain the fresh juice?
47499,What happens when the juice sits for a while?
47499,Can you put on weight without even trying?
40876,What are some good sources for raw coconut oil?
40876,Are there any concerns about poor soil when it comes to coconut oil production?
40876,How can I incorporate more green into my diet?
40876,Is there anything specific I should know about celery as a newbie?
40876,Any tips for someone new to using coconut oil in their cooking?
30183,How was all this information gathered?
30183,What was Rom's conclusion about optimal timing?
30183,Who determined what timing is optimal?
30183,Is it acceptable to rely on Rom's assessment?
30183,Why was Rom involved in determining optimal timing?
38072,Do you see little dots all over my arms?
38072,What should I do for detox?
38072,Should I drink lubes or rub butter on it?
38072,Where should I apply the butter?
38072,Do you recommend any specific type of butter for this?
24611,Which group was mentioned in the conversation?
24611,Why does the person not go to the river every single day?
24611,What was the accusation made towards the person in the conversation?
24611,What does the person always appeal to because they can't defend themselves?
24611,Why did the person feel that it doesn't make sense to have oil with them anywhere they go?
31070,What three countries are being compared in this conversation?
31070,Why is the user saying that they don't find anything special in people no matter where they are?
31070,What was the user's point about people in very similar countries?
31070,What was the initial point made by the user regarding people?
31070,What does the user mean by 'That's a look' in response to someone saying people behave differently?
32554,What are the potential effects of eating a cube of unripe pineapple after a meat meal?
32554,Is it true that unripe pineapple can turn meat into fuel?
32554,How much pineapple is recommended after a meat meal?
32554,Can you clarify the statement about 'some people being too autistic'?
32554,What is meant by being your own 'traffic cop'?
1053,"Why did Aajonus recommend to drink the juice of the berries, not to eat the berries?"
1053,What is the side effect of detoxification with molded berry juice?
1053,When do the side effects usually appear after drinking the molded berry juice?
1053,What should someone be prepared for if they are going to drink moldy juice?
1053,What is the suggestion for starting with molded berries?
24576,What are the potential benefits of drinking kefir?
24576,What is the significance of clay in milk?
24576,Why is it recommended not to drink kefir cold?
24576,How long should kefir sit before consuming it?
24576,What are the recommended steps for preparing kefir for consumption?
17586,What is Crohn's disease?
17586,How do you change from leaky gut then?
17586,How can you tell they are ready to go on to the milkshakes?
6066,"When putting milk in sunlight, should it be covered with a dark cloth or left bare?"
6066,"How did you store the cheese, and did it develop mold?"
6066,What could happen if milk is covered with a dark cloth in direct sunlight?
6066,Have you had any issues with leaving milk in direct sunlight?
6066,How did you store the cheese that ended up with mold?
29817,What is the maximum temperature for cold extraction?
29817,Is some temperature acceptable for cold extraction?
29817,Can too much temperature be harmful for cold extraction?
29817,How does temperature affect cold extraction?
29817,Is the effect of temperature different in natural form?
756,Is milkshakes made with milk and eggs?
756,What is the good thing about the UK in terms of dairy?
756,Did you taste the raw milk of Sudanese cows?
756,How does the weather affect you based on your experiences in Australia and Thailand?
756,Why should cancer patients avoid fried stuff?
3993,How long can raw butter last before it expires?
3993,Can I freeze butter?
3993,Does freezing butter affect its potency?
3993,What is the user's current diet?
3993,What grows fuzzy mold outside of the fridge but doesn't go bad?
37215,"Is a strong craving for lime, but not lemon, a sign that I need the drink for slowing down a detox?"
37215,Where can I find information on whether pork is considered white or red meat according to Aajonus?
37215,"If I can't find grass-fed and unvaccinated products, what are my alternatives?"
37215,Is it necessary to use bottles for Bro?
37215,What does it mean if I have a strong craving for lime to dissolve toxins?
23260,Why might butter be more expensive?
23260,What would happen if butter were more expensive?
23260,Does the price of butter make sense?
23260,Do you think it makes sense for butter to be expensive?
23260,How do you feel about the price of butter?
26271,What are the symptoms of overaciding?
26271,How is overaciding diagnosed?
26271,What are the treatment options for overaciding?
26271,Are there any lifestyle changes that can help with overaciding?
26271,What complications can occur from untreated overaciding?
1545,How long does mold typically last?
1545,Is mold harmful to health?
1545,How can I remove mold?
1545,What are the symptoms of mold exposure?
1545,Can mold cause respiratory issues?
31092,Where do you live at your uncle's house?
31092,What percentage of the high school German class do you remember?
31092,What do you remember from the high school German class?
31092,What did you flunk in the high school German class?
31092,What surprised you about the industrialization?
33895,Is Epsom salt bad for the skin?
33895,Does the French mayonnaise contain mustard?
33895,Is there mustard in the French mayonnaise?
33895,Is mustard an ingredient in the French mayonnaise?
33895,Does the French mayonnaise have mustard in it?
13654,Can moldy cheese trigger a detox reaction?
13654,Are there any health risks associated with eating moldy cheese?
13654,What are the symptoms of consuming moldy cheese?
13654,How can one tell if a cheese is moldy and should not be consumed?
13654,Is moldy cheese safe to eat if the mold is cut off?
19334,Can you clarify what you mean by 'Hm'?
19334,Is there a reason for your response 'No'?
19334,Do you want more information on the topic discussed?
19334,Is there something specific you would like to know?
19334,Can you elaborate on your response?
18599,Is the binding of toxins to certain substances a mystery or programmed into them by a higher power?
18599,What kind of fish is described as having a salty taste and a texture with bones?
18599,What bioactive mineral block is compared to clay or activated charcoal in its properties?
18599,Do the minerals in sparkling water have a similar function to clay or activated charcoal in the body?
18599,What type of chemical bond is mentioned in the conversation regarding the binding of toxins?
47614,What are the benefits of stem cell therapy?
47614,Are there any risks associated with stem cell therapy?
47614,How effective is stem cell therapy for treating certain conditions?
47614,Can anyone undergo stem cell therapy?
47614,What is the general cost of stem cell therapy?
4201,How long does it take for it to get bitter?
4201,Have you ever tried keeping butter in raw milk or raw whey?
4201,Can you keep meat in raw milk without it going bad?
4201,Have you ever ordered 20-30 kilos of it?
4201,Does it always get bitter or sour for you?
12302,What can I do with leftover pasteurized dairy products instead of throwing them away?
12302,Is it ready to go into the cheese press? It's still a bit wet.
12302,Can you provide any ideas for constructing a cheese press myself?
12302,Are there any studies supporting the benefits of raw dairy and meat?
12302,Any advice on cheese making for beginners?
37018,Did you start going to the baths?
37018,Who called you and Raymond a coward?
37018,Who is more masculine than you according to the conversation?
37018,What are the lube formulas mentioned in the conversation?
37018,What did Raymond do to you according to the conversation?
14057,What specific diet should I follow for my first gastrointestinal detox?
14057,Is there a specific reason for recommending goat testicles and praying towards Mecca?
14057,What are your thoughts on using Stem Cells to avoid surgery?
14057,Can getting a Stem injection in between sets be beneficial for my condition?
14057,How often should I pray towards Mecca and eat goat testicles during my detox?
16874,Can I detox from the burger sold at MacDonalds by Sailor Moon?
16874,Can I be put on a waitlist for the preorder announcement?
16874,Can I get some cheese when you have stock?
16874,Do you store it in plastic?
16874,"How much do you have, 20-30 kg?"
36378,Did you mean 12?
36378,Can you confirm if you were referring to 12?
36378,Is it correct that you were thinking of the number 12?
36378,Can you clarify if you thought the number was 12?
36378,Were you under the impression that it was 12?
23487,Is that green tea?
23487,Are you sure it's not in your sushi?
23487,Can you ban this account?
13049,Do you have any alternative remedies that do not involve herbs?
13049,What other options do you have besides herbal remedies?
13049,Are there non-herbal solutions available for me?
13049,Can you recommend treatments that do not include herbs?
13049,Do you offer treatments that do not rely on herbal remedies?
3513,What is the purpose of nails?
3513,Do nails have a purpose?
3513,Do you think it's hard to understand the purpose of nails?
3513,What are 'Riefen' and 'Furchen'?
3513,What is nutformula?
47098,What was the initial A50 of the eyes when starting primal diet?
47098,What is the mix of the eyes now after 5 years on primal diet?
47098,Which region can you see green/blue eyes and red/blond hair pop up pretty often?
47098,What is the European DNA influence in Levantines and Berbers?
47098,What color are the aunt's eyes that may appear amber sometimes?
8101,What is the main cause of cataracts?
8101,How did the diet affect your weight and appetite?
8101,What do you usually drink to help with your anxiety and stress?
8101,How did you feel after drinking the formulas when you were sick?
8101,What type of orange juice did you use in your diet?
11778,Is there a particular formula for hair loss veg juices?
11778,What is the best and fastest method for hair loss?
11778,Could fermenting veg juices help with hair loss?
11778,Are there other remedies for detoxing heavy metals?
11778,Should I focus on my own path rather than others in terms of health?
37668,What are the benefits of raw lean salmon?
37668,What are the benefits of raw fermented milk?
37668,What is the purpose of the telegram group?
37668,What should I do if my stomach still feels messed up?
37668,Why do you think tigers will always go for raw meat?
27437,What is Luna's current health status?
27437,Can you provide an update on Luna's condition?
27437,Is Luna showing any signs of improvement?
27437,How is Luna responding to treatment?
27437,What is the prognosis for Luna's recovery?
48843,Where can I find organic shops?
48843,What is important to know about losing electrolytes when using caffeine?
48843,How can I replace sodium without using salt?
48843,Have you ever seen celery at Lidl?
48843,What effect does fermented liver have on your body?
10592,What could be causing a sore throat and dry cough for almost a week?
10592,What can I use to lessen the stickiness of liquid honey in milkshakes for a sore throat?
10592,"If I don't crave high meat, what does it indicate about my body's state?"
10592,What can I use for skin mind juice with coconut cream and dairy cream?
10592,Is it true that semen helps with bad breath before a date?
19575,Can I add butter along with cheese and honey to maintain the same function for mineral imbalance?
19575,Will adding butter affect the effectiveness of cheese and honey in addressing mineral imbalance?
19575,Is it okay to combine butter with cheese and honey for mineral imbalance?
19575,Should I avoid adding butter if I want to maintain the benefits of cheese and honey for mineral imbalance?
19575,Can I mix butter with cheese and honey without compromising their function for mineral imbalance?
29177,What are our thoughts on raw/unprocessed black seed oil?
29177,What are the potential mutations caused by consuming this type of oil?
29177,How can we convince someone who is skeptical about the risks?
29177,Is there a specific timeframe for when these mutations may become apparent?
29177,What can be used to eliminate the smell of black seed oil?
10161,Do farmers boil the milk while making cheese?
10161,How often do you get your meat?
10161,What is the maximum number of days you store meat for?
10161,What size jars do you use?
10161,Did your local farmers understand what raw milk is?
44290,What was the user's starting lens prescription?
44290,What are some tips for eye exercises and care?
44290,What should be done to ensure cleanliness while rubbing egg whites or butter on the eyes?
44290,When is the best time to do eye exercises?
44290,What percentage of the user's prescription did they manage to reduce by using egg whites?
7066,How can keeping your home warm help with fermentation?
7066,What are some factors that can make milk ferment slowly?
7066,What can happen if you keep a lid on milk while fermenting?
7066,Does the use of honey speed up the fermentation process?
7066,What is the process of making aged cheese?
48792,Can I wait more than an hour before seeking medical attention?
48792,Is waiting more than an hour safe in this situation?
48792,What is the recommended timeframe for seeking medical attention?
48792,Is it okay if I don't seek medical help within an hour?
48792,Should I seek help immediately or can I wait longer?
23509,What is the outcome when using the health adviser application?
23509,Is the outcome similar to just using the ice cream machine?
23509,Do ice crystals form when using the application?
23509,What happens after using the application?
23509,Are there any differences in the outcome when using the application compared to using the ice cream machine alone?
42106,Is fermented coco cream better?
42106,Is it pleasant to brush teeth with fermented coco cream?
42106,"Can I make a drink with water, honey, and lime juice?"
42106,"Would the drink of water, honey, and lime juice be antibacterial?"
42106,Is the drink too antibacterial?
44246,Has Aajonus ever talked about growing cartilage back?
44246,What is Aajonus' perspective on regrowing cartilage?
44246,Can Aajonus' method help in regenerating cartilage?
44246,Are there any success stories of regrowing cartilage using Aajonus' approach?
44246,Is there any scientific evidence supporting Aajonus' claims about cartilage regeneration?
30624,Where can I find them?
30624,Do you know their location?
30624,Can you tell me where they are?
30624,Could you provide me with their whereabouts?
30624,Any idea where they might be?
1001,Do eggs help with constipation and bowel movements?
1001,How do eggs detoxify radiation and affect cells?
1001,Can fruits like oranges and avocados help rebuild cell structures?
1001,Why is beef considered more neutral in terms of allergens?
1001,Are there any symptoms aside from stomach pain to watch out for?
36971,What is the comparison being made between Pelli and stomach acid?
36971,What does hanging around with cooked food eaters do to your motivation for the diet?
36971,What can living in a house full of strict PDers do for your motivation to do the diet?
36971,How are people blamed for the experience of being around energy vampires?
36971,How does hanging around with losers or winners affect your own status?
39350,Will a primal bandaid on my lips help get rid of fordyce spots and reverse lip destruction caused by fordyce spots?
39350,What ratio of coconut cream to honey should I use?
39350,Can putting butter up the nose help release sinus pressure and toxins?
39350,"What did Aajonus say about cuts and wounds, like first lemon then meat?"
39350,What can we learn from Agnes about health and concerns?
26028,What is a warning sign related to brown eyes?
26028,Why do some babies have gray eyes?
26028,Can eye color change due to lack of nutrients?
26028,Is gray eye color related to toxicity?
26028,What can cause eye color changes in babies?
33359,Why is it important to know this information?
33359,Where can I find an explanation for this?
33359,Is the information based on evidence or just common knowledge?
33359,What is the significance of understanding this?
33359,Can you clarify if this information is supported by research?
48497,Could honey cause throat irritation?
48497,Is it possible for honey to have a high sugar content?
48497,Can honeycomb cause throat burning?
48497,Should honey be heated before consumption?
48497,What are the potential causes of teeth pain after consuming honey?
45139,What are the potential risks of taking iodine supplements for thyroid health?
45139,How can iodine supplements affect thyroid function?
45139,What are the signs that someone's thyroid may be affected by iodine supplements?
45139,Are there any alternatives to iodine supplements for improving thyroid health?
45139,What precautions should be taken when considering iodine supplements for thyroid health?
26273,What is Saami?
26273,Is Saami a specific ethnic group?
26273,Where do the Saami people reside?
26273,Are there unique cultural practices among the Saami?
26273,How does Saami heritage impact health?
30035,Can I refreeze meat that has been previously frozen?
30035,Since when is it not allowed to sell previously thawed poultry meat?
30035,What does the Council Regulation (EC) No. 1234/2007 state about selling previously frozen poultry meat?
30035,Who mentioned the information about not selling previously frozen poultry meat?
30035,Is it allowed to sell previously thawed poultry meat to consumers?
21885,Can raw milk cure severe tonsillitis?
21885,What are Aajonus thoughts on tanning beds?
21885,Is it worth getting cleaned intestines?
21885,Will cleaned intestines have enough parasites left?
21885,What causes tonsillitis?
40740,What should be replaced every 5 minutes?
40740,What will the diet consist of throughout the day?
40740,What should have been brought on the plane?
40740,What does the user think the engines for the jets are?
40740,Why do the pilots sit at the front?
42200,Have you noticed any changes in your hair?
42200,What is the recommended amount of oysters per day for removing heavy metals?
42200,What was the duration of consuming oysters for removing heavy metals?
42200,What food combination removed the most heavy metals for 3-5 years?
42200,How can oysters be promoted more?
39631,Is 1l of celery juice or sports formula recommended for my headaches?
39631,Could the watermelon juice or Vietnamese sandwich have triggered my headaches?
39631,"Any thoughts on whether gluten, salt, or sugar could be causing my headaches?"
39631,How can I prevent these headaches from happening again?
39631,Can you provide recommendations to alleviate my current headache?
26185,Which juicer model extracts more juice from celery according to people?
26185,What did the video almost make the user do?
26185,Does the cheaper juicer extract as much juice as the greenstar from celery?
26185,What juice does the user want to know about?
26185,How did the user feel after watching the video?
19122,What are some primal suggestions for possible Dengue symptoms?
19122,How can I identify Dengue symptoms?
19122,What are the common signs of Dengue?
19122,Can you suggest some initial steps to take if Dengue symptoms are suspected?
19122,Are there specific symptoms that indicate Dengue infection?
2228,What did the person actually mean by 'you want some'?
2228,What does 'He only meant liver' refer to?
2228,What was the person referring to as 'your next primal man'?
2228,What is the context of 'you want some' in this conversation?
2228,What was the humorous element in the conversation related to 'you want some'?
22989,How can I make my teeth enamel stronger?
22989,Are there any specific foods or supplements that can help strengthen teeth enamel?
22989,What are some habits or practices that can weaken teeth enamel?
22989,How does weak enamel affect dental health?
22989,Is there a way to protect teeth enamel from damage?
41297,What are the benefits of consuming dairy and eggs?
41297,What type of fish is considered the best wild fish to eat?
41297,Where are the biggest organic beef farms located?
41297,How long have you been raising animals?
41297,Can you explain the relevance of the tractor in your profile picture?
44952,Can coconut cream have a whitening effect?
44952,Is butter better at removing surface plaque than coconut cream?
44952,Is it safe to mix coconut cream and clay together for DIY toothpaste?
44952,Why shouldn't the clay + acv + coconut cream toothpaste be used every day?
44952,In what situations would it be good to use the clay + acv + coconut cream toothpaste?
13639,What is wrong with eating jialin?
13639,Why shouldn't you drink too much jialin?
13639,What might happen if you drink too much jialin?
13639,What should you drink more of to quench the thirst?
13639,What is compared to conventional food advice in terms of quenching thirst?
4956,Is the brain different from other organs?
4956,Can the brain regenerate like other body parts?
4956,Can the brain be affected by diseases differently?
4956,Are there specific exercises that can benefit the brain?
4956,Does the brain require special care compared to other organs?
27957,Do you enjoy spearfishing?
27957,Do you skip the parts with Saul Goodman in the application?
27957,Do you find the scenes with Skyler too long?
27957,Do you catch and sell fish with your friends?
27957,Is spearfishing something you do occasionally?
12225,What were the initial symptoms?
12225,When did the pain start to worsen?
12225,Why did Sv3rige start drinking fruit juices?
12225,What is the reason for Sv3rige becoming over acidic?
12225,What are the potential consequences of drinking fruit juices to alkalinise?
8991,Can eating a lot of coconut cream cause hemorrhoids?
8991,What are the symptoms of hemorrhoids?
8991,Is there a connection between consuming raw tuna steak and detox reactions?
8991,What are the possible causes of diarrhea with blood?
8991,Is seeing redness in stool normal?
48742,What can I reverse?
48742,Can I reverse the damage?
48742,Can you reverse damage from diet coke?
48742,Can raw milk reverse damage?
48742,What can reverse the damage?
23946,What type of cheese press are you referring to?
23946,How do you drain the whey through the cheese press?
23946,Why do you prefer a cheese press that can drain the whey at the bottom?
23946,What is the main purpose of using a cheese press?
23946,What improvements have been made to the original cheese press model?
1948,Is rye gluten-free?
1948,What activities are mentioned besides hunting?
1948,What type of festivals are being referred to as 'hippie'?
1948,What is recommended for someone who needs enlightenment?
1948,What does the individual consider a wasted potential?
12265,What is the massage technique using a tool to scrape the skin called?
12265,How does mainstream media typically react to Bitcoin before accepting it?
12265,Why do you remove all leaves when juicing?
12265,What did the user consume a lot of which may be causing pain and headaches?
12265,What food item is the user currently craving?
5218,What are ecoli stains caused by cows that aren't grass fed?
5218,"Where did AV talk about appendicitis, except in a book?"
5218,What happens if a cow is grain fed and gets antibiotics?
5218,Have you bought any ecoli stains caused by cows that aren't grass fed?
5218,Can you remember where you read about ecoli stains?
37834,How do I make kefir?
37834,What is kefir made from?
37834,What are the benefits of kefir?
37834,Can kefir help with digestion?
37834,Is kefir easy to make at home?
47665,Is an Oster blender the same as a pate?
47665,Why does aaj recommend whole tomato/cucumber instead of just juicing them?
47665,Is 102F the body temperature of a cow?
47665,How long have you been ordering the cheese regularly?
47665,Have you tried the recommended cheese and what do you think?
884,Did you experience any symptoms after drinking a bunch of cream?
884,What are the best ways to introduce cream if it causes symptoms?
884,What was the effect of drinking 1 litre of raw goat milk this week?
884,Is it easy to drink raw milk in hot weather?
884,What is the significance of the statement 'U guys r raw as hell'?
30302,How can keto diet potentially lead to liver and kidney damage?
30302,What could bruising indicate in terms of detox or organ damage?
30302,What does a squirming feeling indicate in relation to toxins affecting muscles?
30302,Why do primals commonly experience back pain during organ detox?
30302,Is consuming unfrozen muscle meat with butter important for cellular regeneration?
1651,What specific amounts did you have for breakfast and OMAD today?
1651,Why did you change from cooked carnivore to raw carnivore?
1651,What effects did you experience after being in the sun for 2 hours?
1651,What uncontrollable cravings did you develop after a year of cooked carnivore zero carb diet?
1651,What did Aajonus say about consuming raw organic wine?
9204,Have you ever slept in a nature or a forest?
9204,Is it expensive to create a forest room?
9204,How often do you need to water the plants?
9204,What organic materials can be used in the pots?
9204,How much blood comes out in one nosebleed on average?
12622,Is it more of an added benefit to work?
12622,What are some ways to ferment it?
12622,Do normal vaccines contain metals and preservatives?
12622,"What does this new ""vaccine"" actually do?"
12622,"What is the new ""vaccine"" technically considered?"
28515,How does eating nut formula make you feel?
28515,What is your reaction to eating cheesecake?
28515,Have you tried cheesecake before?
28515,What emotions do you experience when eating nut formula?
28515,How would you describe the taste of nut formula?
11677,What are the health benefits of white meat?
11677,How does white meat compare to red meat in terms of health?
11677,Are there any potential risks associated with consuming white meat?
11677,Can you recommend any delicious white meat recipes?
11677,What is the recommended serving size for white meat?
16266,Do you manage to wake up before 5h since eating last protein?
16266,Do you manage to sleep early?
16266,"How often do you set the alarm to wake up, but then don't move?"
16266,Is the pain extreme or just itchy af?
16266,What is the only way you can consistently sleep early?
45393,What is the pill for not liking psychopaths and serial killers?
45393,Why do some people here seem bitter and want to pick fights?
45393,"If you question AV, what kind of reaction do you get?"
45393,Who introduced you into the blackpill?
45393,What happens in any raw primal chat if you question AV?
25896,What should be something you strive for?
25896,Why do some men think that real men don’t want something self destructive?
25896,Who doesn’t see it as self destructive?
25896,What are some men's thoughts on this self destructive behavior?
25896,How do some men disagree with the notion that real men shouldn't want this self destructive behavior?
4663,Am I considered an Ubermensch after 10 years?
4663,Do you think I'm a robot?
4663,Did you understand the concept of toxoplasmos?
4663,What is the significance of being an Ubermensch?
4663,Can you explain more about toxoplasmos?
12123,Did you use soap?
12123,How many times were you hoping he said more?
12123,Were you hoping for more milk?
12123,What does the body use to manufacture the substance that shows green eyes?
12123,What does the gene manufacture?
17360,Why is the user feeling upset?
17360,What event caused the user to cry?
17360,Why does the user hate the way they look?
17360,Who are the people that the user mentioned?
17360,What is the user feeling?
15006,How do animals produce enough milk for both humans and their offspring?
15006,What happens when animals are milked?
15006,How long can animals continue to produce milk?
15006,Why do animals need to be able to produce for more than one child?
15006,What is the key factor in animals' ability to produce milk?
31392,Why would someone take baths?
31392,What could be the benefits of taking baths?
31392,Are there any specific reasons to consider taking baths?
31392,How does taking baths contribute to health?
31392,Is there any science behind the benefits of baths?
12966,What is the difference between gulping and sucking when drinking liquids?
12966,Can you provide a video demonstration of drinking slowly?
12966,How would you describe gulping liquids?
12966,Why is it important to drink little and slowly?
12966,How can I avoid gulping when drinking?
2834,What does Pkd stand for?
2834,What diet suggests that vegetables/fruits are bad?
2834,What diet did you actually mean?
2834,Who should I read from Dropbox to understand more?
2834,What can I expect to learn from Aajonus Vonderplanitz?
34611,Is my dinner considered primal enough?
34611,What could be causing my low motivation levels for the past few years?
34611,How can I detox the drug that may be affecting my pineal and pituitary glands?
34611,Are moldy berries safe to eat?
34611,How can I improve my motivation levels?
33567,What is kefir made of?
33567,How should kefir be mixed before fermentation?
33567,What is the juice yield of the masticating juicer?
33567,What affects the sweetness of alkaline minerals in soil?
33567,What did Aajonus say about bitterness in relation to water?
44793,How can I be sure that eating meat won't cause any trouble due to parasites?
44793,Is it worse to consume meat towards the end of a meal?
44793,How can I avoid worrying about parasites in meat?
44793,What makes you confident about consuming meat despite the presence of parasites?
44793,Should I be concerned about parasites in meat?
27480,Is anonymous considered to be controlled opposition?
27480,What is the perception of anonymous in relation to being controlled opposition?
27480,Do people view anonymous as controlled opposition?
27480,Is there any evidence suggesting that anonymous is controlled opposition?
27480,What are the beliefs surrounding anonymous and controlled opposition?
2060,Am I at my ideal weight?
2060,How can I determine my ideal weight?
2060,What factors determine if someone is at their ideal weight?
2060,What are the risks of being above your ideal weight?
2060,How can I maintain my ideal weight?
46632,Do you know what the abbreviation 'wbu' means?
46632,Can you clarify what 'Nah' refers to in this context?
46632,Is there any particular reason why the store is considered 'bad'?
46632,What could be the potential implications of a bad store in this scenario?
46632,Is there any way to improve the situation regarding the store?
42627,Do bones seem harder to digest than egg shells?
42627,Can dogs digest bones and egg shells?
42627,Are egg shells bad for the gut?
42627,Why would getting a clinical diagnosis add credibility to the story?
42627,What might doctors tell you during a clinical diagnosis?
22169,Why are they friendly?
22169,Does it slow healing?
22169,Are too many vaccines better than nothing?
22169,Have you bought milk from guys who sell milk?
22169,Are their cows vaccinated and grass fed?
23566,Why do you insist on paying someone to do it for you?
23566,Why don't you do it yourself?
23566,Why would you waste it?
23566,How many Amish have you worked with?
23566,How does that explain using arsenic?
28767,Is COVID related to chem trails?
28767,Are all viruses by nature detox?
28767,What should I do if I catch a cold?
28767,How can I mentally relax?
28767,Why is there a mention of fish market?
38160,What happened to Candice?
38160,Can I find the Ninja JC101C on Amazon?
38160,How long does it take to juice 15 lbs of celery?
38160,Is juicing 15 lbs of celery time-consuming?
38160,What is the process like for juicing celery?
20410,Is it necessary to drink bleach or is there another way to handle this issue?
20410,What are some alternatives to grocery store meat if you live near a Waitrose?
20410,What are the benefits of eating pork over other types of meat?
20410,Can you explain why it's easier to get more fat from pork?
20410,What are some ways to increase fat intake in general?
41446,What does Aajonus speak about regarding addictions?
41446,What is raw milk compared to for the user?
41446,How does the user feel about raw milk?
41446,What does the user say about living without raw milk?
41446,What is raw milk compared to for the user in terms of addiction?
23578,What chemical solution do factories in the US put on the outside of meat before wrapping it in plastic? 
23578,What is required on all meat in terms of chemical treatment?
23578,Why does Amos charge so much money?
23578,What is the only meat that Amos reportedly doesn't spray with chemicals?
23578,How much raw milk does Amos reportedly drink per day?
22158,How much coconut cream should I consume per day?
22158,Will fermented coconut cream cause a strong detox?
22158,Should I be concerned about consuming fermented coconut cream?
22158,How can I ensure I'm not consuming too much coconut cream?
22158,Will Viltar provide accurate information about consuming coconut cream?
542,Does using plastic bottles for fermenting affect the taste?
542,What do you do to prevent contamination while fermenting?
542,Do you notice a difference in taste when using glass jars instead of plastic bottles?
542,How do you transfer the content from plastic bottles to glass jars?
542,Have you observed any improvements in taste after switching to glass jars?
11625,How do you add the vanilla in the ice cream machine?
11625,Do you add the vanilla before or after churning in the ice cream machine?
11625,In what stage of making ice cream do you typically add the vanilla?
11625,Can you provide instructions on adding vanilla to ice cream in a machine?
11625,What is the proper process for incorporating vanilla into ice cream using a machine?
14490,What do I do if I’m still bloated all the time?
14490,Did ur eyes get lighter after starting primal?
14490,Did this milk have to be refrigerated?
14490,How long did it take for the milk to separate?
14490,How long did this process takes?
45834,What triggers the urge to release toxins when eating a lot of oysters?
45834,What causes cramping in the sexual glands during detoxification?
45834,Why could inflammation occur during detoxification?
45834,What did Aajonus say about the effects of his aphrodisiac formulas with repeated use?
45834,How many oysters were you usually eating before experiencing any effects?
20017,Is it safe to put cheese in a food dehydrator?
20017,Why are people discussing cooking fish and showing cooked cheese pictures?
20017,Is most of the cheese pasteurized and unsalted?
20017,What are the concerns with cooking fish for parasites?
20017,What is the significance of China and Taiwan in this chat?
17607,Do you apply it all over your body?
17607,Has this happened to you before?
17607,What does it feel like?
17607,Is it moisturizing?
17607,How often does this occur?
41315,Is it considered bad karma to kill a spider?
41315,Why do some people believe that others fake promote companies?
41315,What could be the possible reason for someone to fake promote a company?
41315,Are there any consequences for fake promoting a company?
41315,How common is fake promotion in the business world?
37407,What oils have never been recommended?
37407,Why do seed oils have to be hydrogenated?
37407,What is flawed and detoxing something funky?
37407,What type of black seed oil was mentioned?
37407,What should be done again?
32735,How can I tell if butter is raw?
32735,What does subjective mean in this context?
32735,Is it possible to make cream cheese without heating?
32735,What can I use as a substitute for cream cheese?
32735,What ingredients do I need to make a raw butter recipe?
42100,Does the health adviser application have plastic blades?
42100,Are the blades made of plastic in the health adviser application?
42100,Are the blades of the health adviser application plastic?
42100,Are plastic blades included in the health adviser application?
42100,Are there plastic blades in the health adviser application?
33958,Is it recommended to use pasteurized butter?
33958,Should I experiment for days to determine the best amount of carrots for me?
33958,Should I follow recipe book's diet version #2?
33958,Would it be better to go with the recommended amount of carrots?
33958,Is it okay to have all vegetable juice half upon waking and half before bed?
35946,Is it better to eat butter that tastes like margarine but is claimed to be pure and raw?
35946,Should one not eat butter at all?
35946,What did the seller say about the butter being natural or unnatural?
35946,What was mentioned about the butter being grassfed?
35946,Why do some people criticize others for their choices?
43674,Do you often use scissors at your job?
43674,Does she have any issues with raw meat?
43674,What do they say to you?
43674,Why leave CHAD alone?
43674,How often do you think you'll have to eat a rare steak?
34361,What is the user joking about in his livestreams?
34361,Why does the user think pate with onion and tomato would be easier to digest?
34361,Why does the user think the user's banner might be a rainbow for monetization?
34361,Why does the user say that striploin is the best to eat?
34361,Why does the user prefer raw unsalted butter over regular butter?
30592,Have you ever tried drinking vegetable juice?
30592,What does vegetable juice taste like?
30592,Have you ever been to a supermarket?
30592,Can cats or dogs get tapeworms from eating supermarket meals?
30592,Is it common to drink green juices with pig intestines?
13005,Could forgetting where you put things frequently be a detox sign?
13005,Is forgetting where you put things frequently something else?
13005,What can I do to relax my eye muscles safely?
13005,Is looking at the 12 pm sun with eyes closed safe?
13005,How can I relax my eye muscles without risking anything?
45721,Should I separate the butter and honey from normal cheese?
